Customer ID,Monetaire_Total_Depense,Frequence_Nb_Commandes,Date_Premier_Achat,R_Score,F_Score,M_Score,RFM_Somme,RFM_Pourcentage
15335,170.22,1,2011-10-17 12:50:00,2,1,1,4,133
15336,240.5,1,2010-11-03 12:39:00,4,1,1,6,200
15337,344.72,2,2010-10-24 15:29:00,4,2,2,8,267
15338,277.93,1,2010-01-31 14:25:00,5,1,2,8,267
15339,1627.27,11,2010-02-08 13:38:00,3,5,4,12,400
15340,105.5,1,2010-05-27 10:27:00,5,1,1,7,233
15341,2401.02,3,2010-05-28 07:45:00,3,3,4,10,333
15342,391.76,2,2011-08-02 10:19:00,3,2,2,7,233
15343,364.5,1,2011-09-13 13:55:00,3,1,2,6,200
15344,476.58,5,2011-09-26 14:48:00,1,4,2,7,233
15345,367.69,2,2011-10-25 11:28:00,2,2,2,6,200
15346,591.65,4,2010-10-04 15:11:00,4,3,3,10,333
15347,1132.3,6,2010-09-28 12:50:00,4,4,3,11,367
15348,158.04,1,2011-09-28 13:17:00,3,1,1,5,167
15349,463.90999999999997,2,2011-06-05 15:46:00,3,2,2,7,233
15350,547.6,2,2010-11-21 15:14:00,4,2,2,8,267
15351,3320.5,15,2010-10-03 12:18:00,1,5,5,11,367
15352,111.15,1,2010-06-09 11:28:00,5,1,1,7,233
15353,2772.57,8,2009-12-02 10:46:00,4,4,4,12,400
15354,-94.8,7,2010-04-15 16:12:00,5,4,1,10,333
15355,277.05,2,2011-10-17 15:22:00,2,2,2,6,200
15356,3239.57,13,2010-10-13 13:12:00,2,5,5,12,400
15357,-36.75,1,2010-01-26 16:49:00,5,1,1,7,233
15358,16213.65,55,2009-12-07 12:19:00,1,5,5,11,367
15359,162.6,9,2010-01-15 11:30:00,5,4,1,10,333
15360,427.93,1,2011-10-31 09:35:00,2,1,2,5,167
15361,689.07,4,2010-06-14 13:27:00,4,3,3,10,333
15362,613.08,2,2009-12-01 09:08:00,5,2,3,10,333
15363,670.16,3,2010-08-04 08:41:00,4,3,3,10,333
15364,913.19,2,2011-03-30 13:39:00,3,2,3,8,267
15365,3573.26,15,2010-02-04 16:43:00,2,5,5,12,400
15366,2389.08,7,2010-02-26 10:10:00,3,4,4,11,367
15367,5005.7300000000005,13,2009-12-10 14:20:00,2,5,5,12,400
15368,722.74,2,2010-11-10 15:52:00,2,2,3,7,233
15369,1713.39,13,2009-12-08 07:43:00,3,5,4,12,400
15370,3713.51,9,2010-10-25 12:08:00,2,4,5,11,367
15371,59.400000000000006,1,2010-02-15 13:14:00,5,1,1,7,233
15372,5954.42,10,2010-02-14 11:24:00,3,5,5,13,433
15373,2881.7400000000002,18,2010-05-02 11:57:00,1,5,5,11,367
15374,307.32,2,2010-03-25 12:03:00,3,2,2,7,233
15375,60.959999999999994,1,2010-01-18 15:38:00,5,1,1,7,233
15376,1221.56,3,2011-05-01 13:45:00,2,3,4,9,300
15377,1179.95,5,2010-10-20 11:42:00,4,4,4,12,400
15378,246.5,2,2010-07-26 08:47:00,5,2,1,8,267
15379,4806.4400000000005,9,2010-11-04 11:59:00,3,4,5,12,400
15380,3192.1000000000004,13,2009-12-01 13:50:00,1,5,5,11,367
15381,1887.62,6,2010-05-05 14:35:00,4,4,4,12,400
15382,13646.5,20,2009-12-04 14:13:00,1,5,5,11,367
15383,-10.5,1,2010-01-26 16:24:00,5,1,1,7,233
15384,2021.14,5,2010-04-26 12:38:00,3,4,4,11,367
15385,942.08,3,2010-01-31 13:02:00,2,3,3,8,267
15386,394.14,1,2011-06-06 13:47:00,3,1,2,6,200
15387,468.65,1,2010-08-04 16:05:00,5,1,2,8,267
15388,140.54,1,2011-03-14 13:53:00,4,1,1,6,200
15389,2733.8,5,2010-01-27 12:44:00,3,4,4,11,367
15390,1216.66,2,2010-10-26 17:23:00,4,2,4,10,333
15391,282.92,2,2010-05-04 15:04:00,5,2,2,9,300
15392,2891.82,8,2010-10-04 12:50:00,1,4,5,10,333
15393,891.34,5,2009-12-15 17:56:00,1,4,3,8,267
15394,5251.4,13,2009-12-15 19:05:00,1,5,5,11,367
15395,107.45,1,2011-01-18 12:40:00,4,1,1,6,200
15396,796.38,2,2010-05-05 09:04:00,3,2,3,8,267
15397,94.0,1,2011-02-23 09:25:00,4,1,1,6,200
15398,1339.63,3,2011-09-22 14:56:00,1,3,4,8,267
15399,815.77,3,2011-09-21 15:57:00,1,3,3,7,233
15400,1252.8,9,2010-05-28 08:33:00,3,4,4,11,367
15401,216.95000000000002,2,2010-05-20 10:56:00,5,2,1,8,267
15402,1816.64,7,2010-04-27 12:12:00,3,4,4,11,367
15403,170.88,2,2009-12-09 12:45:00,5,2,1,8,267
15404,257.06,1,2010-11-29 11:03:00,4,1,2,7,233
15405,659.84,2,2010-05-12 15:56:00,3,2,3,8,267
15406,891.77,6,2010-09-12 13:06:00,1,4,3,8,267
15407,1046.74,4,2011-02-07 13:18:00,2,3,3,8,267
15408,267.18,1,2011-03-20 15:02:00,4,1,2,7,233
15409,117.2,2,2009-12-18 15:35:00,5,2,1,8,267
15410,4685.72,10,2010-04-19 08:57:00,3,5,5,13,433
15411,1336.43,5,2011-06-10 12:30:00,2,4,4,10,333
15412,190.53,1,2011-06-21 15:24:00,3,1,1,5,167
15413,-2531.3799999999997,7,2009-12-01 10:18:00,5,4,1,10,333
15414,774.9000000000001,3,2011-04-11 13:45:00,1,3,3,7,233
15415,559.61,1,2011-01-30 14:13:00,4,1,2,7,233
15416,4554.65,9,2010-02-01 11:55:00,3,4,5,12,400
15417,508.8,1,2011-09-15 15:26:00,3,1,2,6,200
15418,449.42,2,2010-05-02 11:31:00,5,2,2,9,300
15419,135.86,1,2011-11-15 09:23:00,2,1,1,4,133
15420,743.0,6,2009-12-05 13:29:00,5,4,3,12,400
15421,3805.34,10,2009-12-07 15:10:00,3,5,5,13,433
15422,1615.02,8,2010-02-07 11:52:00,4,4,4,12,400
15423,219.14,4,2010-03-28 13:42:00,2,3,1,6,200
15424,597.78,3,2010-09-02 17:17:00,4,3,3,10,333
15425,1941.1200000000001,4,2010-02-14 12:36:00,4,3,4,11,367
15426,2138.86,11,2010-05-02 15:10:00,2,5,4,11,367
15427,1430.54,3,2011-10-23 14:47:00,2,3,4,9,300
15428,762.75,4,2009-12-17 17:46:00,1,3,3,7,233
15429,364.90000000000003,3,2011-09-25 13:42:00,2,3,2,7,233
15430,903.75,3,2010-06-29 15:04:00,5,3,3,11,367
15431,153.24,1,2010-07-25 12:44:00,5,1,1,7,233
15432,301.26,4,2010-06-16 14:34:00,2,3,2,7,233
15433,417.87,3,2011-03-17 14:12:00,3,3,2,8,267
15434,2517.11,13,2010-01-24 15:35:00,1,5,4,10,333
15435,149.29,1,2011-11-17 16:39:00,2,1,1,4,133
15436,1067.75,3,2011-04-19 16:52:00,1,3,3,7,233
15437,393.45,2,2010-03-09 10:45:00,4,2,2,8,267
15438,156.57999999999998,1,2011-07-31 14:19:00,3,1,1,5,167
15439,1269.05,4,2010-02-24 12:05:00,4,3,4,11,367
15440,383.68,3,2011-05-15 11:30:00,2,3,2,7,233
15441,1254.21,3,2009-12-09 14:55:00,4,3,4,11,367
15442,594.0,1,2011-04-05 12:24:00,4,1,3,8,267
15443,5054.44,16,2010-03-07 12:10:00,1,5,5,11,367
15444,1411.21,2,2011-10-30 16:12:00,1,2,4,7,233
15445,284.5,2,2010-04-28 15:00:00,4,2,2,8,267
15446,391.65,5,2009-12-13 13:53:00,4,4,2,10,333
15447,484.93,6,2010-03-24 14:40:00,4,4,2,10,333
15448,788.81,2,2010-02-03 13:29:00,4,2,3,9,300
15449,971.22,5,2011-03-23 10:43:00,2,4,3,9,300
15450,429.84,1,2011-11-09 17:11:00,2,1,2,5,167
15451,226.86,2,2010-04-19 14:08:00,5,2,1,8,267
15452,1785.1100000000001,6,2010-07-16 14:23:00,2,4,4,10,333
15453,1371.77,7,2011-06-05 12:37:00,1,4,4,9,300
15454,305.99,2,2010-03-31 13:15:00,4,2,2,8,267
15455,38.25,1,2010-04-21 12:43:00,5,1,1,7,233
15456,2091.52,10,2009-12-08 12:54:00,4,5,4,13,433
15457,237.07,1,2011-03-22 15:31:00,4,1,1,6,200
15458,370.43999999999994,2,2010-11-02 19:50:00,2,2,2,6,200
15459,202.82999999999998,2,2010-07-30 14:31:00,5,2,1,8,267
15460,214.26,1,2010-12-20 16:08:00,4,1,1,6,200
15461,391.29999999999995,3,2009-12-01 11:35:00,5,3,2,10,333
15462,737.05,4,2010-09-20 10:23:00,3,3,3,9,300
15463,126.14,1,2011-11-10 12:57:00,2,1,1,4,133
15464,1044.65,1,2011-01-05 15:56:00,4,1,3,8,267
15465,11670.9,39,2009-12-10 09:42:00,2,5,5,12,400
15466,1560.46,4,2009-12-03 12:28:00,3,3,4,10,333
15467,511.88,4,2011-07-10 14:42:00,1,3,2,6,200
15468,1387.48,7,2010-11-12 09:39:00,2,4,4,10,333
15469,834.4,6,2010-09-27 10:09:00,2,4,3,9,300
15470,63.419999999999995,1,2010-05-13 09:35:00,5,1,1,7,233
15471,1292.01,3,2010-06-07 12:17:00,1,3,4,8,267
15472,371.56,1,2011-08-18 15:17:00,3,1,2,6,200
15473,1740.0,11,2010-09-21 09:14:00,1,5,4,10,333
15474,150.35,1,2010-04-23 11:14:00,5,1,1,7,233
15475,454.10999999999996,1,2011-09-23 15:20:00,3,1,2,6,200
15476,2180.28,5,2010-09-23 14:00:00,4,4,4,12,400
15477,368.4,1,2010-02-28 10:37:00,5,1,2,8,267
15478,1983.48,3,2010-05-13 18:49:00,2,3,4,9,300
15479,147.4,1,2009-12-06 15:08:00,5,1,1,7,233
15480,3592.25,7,2010-02-01 14:52:00,3,4,5,12,400
15481,1993.34,1,2010-11-03 14:52:00,4,1,4,9,300
15482,7932.63,24,2009-12-02 16:59:00,1,5,5,11,367
15483,817.8199999999999,10,2010-01-24 15:42:00,3,5,3,11,367
15484,4620.9,7,2009-12-05 15:18:00,1,4,5,10,333
15485,4663.92,8,2009-12-01 17:31:00,2,4,5,11,367
15486,102.0,1,2010-06-30 13:15:00,5,1,1,7,233
15487,231.32,1,2010-01-29 12:07:00,5,1,1,7,233
15488,431.92,5,2010-05-05 13:03:00,3,4,2,9,300
15489,2327.36,12,2010-01-15 16:58:00,2,5,4,11,367
15490,181.35,2,2010-10-05 13:11:00,5,2,1,8,267
15491,3090.85,7,2011-04-18 10:04:00,3,4,5,12,400
15492,659.4599999999999,2,2011-09-26 14:02:00,2,2,3,7,233
15493,4087.13,11,2010-02-23 11:14:00,2,5,5,12,400
15494,3693.5,6,2009-12-10 20:16:00,2,4,5,11,367
15495,246.5,1,2010-11-25 13:46:00,4,1,1,6,200
15496,146.14000000000001,1,2010-03-18 13:16:00,5,1,1,7,233
15497,8643.46,11,2009-12-18 15:08:00,1,5,5,11,367
15498,23075.09,55,2009-12-16 17:27:00,1,5,5,11,367
15499,158.65,1,2009-12-16 12:17:00,5,1,1,7,233
15500,1131.56,4,2011-09-19 13:47:00,1,3,3,7,233
15501,399.95,2,2010-10-20 12:47:00,4,2,2,8,267
15502,8069.33,27,2010-06-03 11:12:00,1,5,5,11,367
15503,257.3,2,2009-12-13 11:34:00,4,2,2,8,267
15504,392.75,5,2010-02-12 12:34:00,3,4,2,9,300
15505,3497.14,7,2011-07-07 13:33:00,2,4,5,11,367
15506,2030.33,6,2010-08-19 12:38:00,2,4,4,10,333
15507,475.86,1,2011-06-21 11:19:00,3,1,2,6,200
15508,1000.27,6,2011-04-18 15:31:00,3,4,3,10,333
15509,152.41,1,2010-11-24 14:48:00,4,1,1,6,200
15510,250.0,1,2011-01-13 12:10:00,4,1,1,6,200
15511,900.53,5,2011-09-15 15:05:00,1,4,3,8,267
15512,331.58,4,2010-02-01 13:23:00,3,3,2,8,267
15513,25950.95,41,2010-01-13 14:59:00,2,5,5,12,400
15514,5275.79,20,2009-12-04 16:37:00,1,5,5,11,367
15515,171.81,1,2010-11-17 13:39:00,4,1,1,6,200
15516,62.43,3,2011-10-24 11:33:00,2,3,1,6,200
15517,267.03,1,2011-04-20 14:02:00,4,1,2,7,233
15518,4074.83,23,2009-12-20 12:21:00,3,5,5,13,433
15519,344.61,2,2010-09-19 13:57:00,4,2,2,8,267
15520,343.5,1,2011-12-08 10:58:00,1,1,2,4,133
15521,6665.99,24,2010-01-05 10:19:00,2,5,5,12,400
15522,397.99,2,2011-09-13 12:26:00,2,2,2,6,200
15523,17119.24,18,2009-12-02 15:16:00,3,5,5,13,433
15524,591.4,2,2010-04-12 09:19:00,2,2,3,7,233
15525,875.3199999999999,5,2010-11-22 12:10:00,1,4,3,8,267
15526,148.44,2,2011-11-06 15:01:00,2,2,1,5,167
15527,5021.03,31,2009-12-15 17:31:00,2,5,5,12,400
15528,229.33,1,2011-03-30 16:14:00,4,1,1,6,200
15529,4756.21,13,2010-11-10 14:26:00,2,5,5,12,400
15530,1808.68,5,2010-07-15 11:10:00,2,4,4,10,333
15531,1972.39,2,2011-11-09 17:47:00,1,2,4,7,233
15532,3675.0,12,2010-06-08 14:52:00,2,5,5,12,400
15533,746.92,5,2011-09-11 15:41:00,2,4,3,9,300
15534,162.25,1,2009-12-14 12:48:00,5,1,1,7,233
15535,955.12,10,2010-09-16 20:04:00,3,5,3,11,367
15536,259.09,1,2010-10-26 16:31:00,4,1,2,7,233
15537,110.92,1,2011-06-29 13:10:00,3,1,1,5,167
15538,3036.1,11,2010-02-14 12:38:00,5,5,5,15,500
15539,538.46,1,2011-12-02 13:36:00,1,1,2,4,133
15540,460.68,2,2010-11-29 11:10:00,1,2,2,5,167
15541,85.13000000000001,1,2011-08-17 14:58:00,3,1,1,5,167
15542,833.16,4,2009-12-02 11:53:00,5,3,3,11,367
15543,242.26,2,2010-09-06 11:28:00,4,2,1,7,233
15544,7779.58,26,2010-01-28 14:39:00,1,5,5,11,367
15545,288.96999999999997,2,2010-12-03 17:28:00,2,2,2,6,200
15546,539.5500000000001,3,2010-04-12 11:45:00,5,3,2,10,333
15547,10043.55,28,2009-12-06 13:40:00,1,5,5,11,367
15548,158.09,1,2010-04-23 12:20:00,5,1,1,7,233
15549,2296.66,9,2010-01-11 13:16:00,3,4,4,11,367
15550,1987.8500000000001,14,2009-12-03 15:15:00,1,5,4,10,333
15551,1629.01,9,2010-06-07 15:05:00,2,4,4,10,333
15552,252.52,2,2010-03-26 16:17:00,4,2,1,7,233
15553,428.93,1,2011-10-10 14:02:00,3,1,2,6,200
15554,217.2,1,2011-03-07 09:00:00,4,1,1,6,200
15555,10875.64,46,2009-12-06 11:58:00,1,5,5,11,367
15556,279.77,1,2011-11-15 16:08:00,2,1,2,5,167
15557,468.91,1,2011-11-11 12:46:00,2,1,2,5,167
15558,131.88,2,2010-03-10 15:25:00,5,2,1,8,267
15559,1109.4,1,2010-05-20 14:06:00,5,1,3,9,300
15560,153.52,2,2010-11-07 10:14:00,4,2,1,7,233
15561,1856.54,9,2010-02-14 12:22:00,1,4,4,9,300
15562,671.4300000000001,3,2009-12-13 15:17:00,4,3,3,10,333
15563,2773.67,11,2010-01-28 11:36:00,1,5,4,10,333
15564,70.74000000000001,2,2010-02-01 15:58:00,5,2,1,8,267
15565,173.16,2,2011-09-30 10:44:00,2,2,1,5,167
15566,227.87,2,2009-12-15 14:53:00,4,2,1,7,233
15567,186.01,1,2011-11-21 10:48:00,2,1,1,4,133
15568,758.29,3,2011-09-27 14:37:00,1,3,3,7,233
15569,3583.45,10,2010-02-28 10:55:00,3,5,5,13,433
15570,8672.44,27,2010-03-28 14:04:00,1,5,5,11,367
15571,3892.35,14,2009-12-06 12:10:00,1,5,5,11,367
15572,3965.2,10,2010-04-14 14:38:00,1,5,5,11,367
15573,1188.42,5,2009-12-10 14:19:00,2,4,4,10,333
15574,1059.44,7,2010-09-01 14:37:00,3,4,3,10,333
15575,30.1,1,2010-03-30 12:50:00,5,1,1,7,233
15576,921.37,1,2011-11-02 12:03:00,2,1,3,6,200
15577,396.03000000000003,5,2009-12-13 16:17:00,3,4,2,9,300
15578,127.1,1,2011-06-30 13:03:00,3,1,1,5,167
15579,1215.38,7,2010-10-03 14:37:00,3,4,4,11,367
15580,1216.15,14,2010-02-07 11:21:00,4,5,4,13,433
15581,5486.79,43,2009-12-02 12:19:00,3,5,5,13,433
15582,682.9100000000001,3,2011-05-03 13:36:00,2,3,3,8,267
15583,95.96,1,2010-11-28 15:04:00,4,1,1,6,200
15584,1265.7,7,2010-02-07 12:16:00,2,4,4,10,333
15585,455.3,1,2011-06-16 08:38:00,3,1,2,6,200
15586,1128.66,4,2010-01-08 10:02:00,5,3,3,11,367
15587,1522.0800000000002,7,2010-08-05 08:44:00,2,4,4,10,333
15588,579.6,1,2010-01-31 12:19:00,5,1,3,9,300
15589,456.58,4,2011-02-02 10:46:00,4,3,2,9,300
15590,1466.41,6,2010-04-12 10:09:00,4,4,4,12,400
15591,217.9,3,2010-02-04 09:20:00,5,3,1,9,300
15592,388.58,1,2011-10-24 08:59:00,2,1,2,5,167
15593,199.8,1,2011-09-30 11:46:00,3,1,1,5,167
15594,1767.53,6,2011-04-19 10:08:00,1,4,4,9,300
15595,357.6,1,2010-08-09 12:27:00,5,1,2,8,267
15596,2621.27,16,2010-07-28 11:46:00,3,5,4,12,400
15597,554.52,3,2010-05-13 13:10:00,2,3,2,7,233
15598,543.02,4,2010-10-08 09:20:00,2,3,2,7,233
15599,1250.06,3,2010-09-20 10:15:00,2,3,4,9,300
15600,1178.71,5,2010-04-25 11:50:00,5,4,4,13,433
15601,14150.84,35,2009-12-01 14:53:00,1,5,5,11,367
15602,2883.42,25,2009-12-02 09:35:00,1,5,5,11,367
15603,74.73,3,2010-03-01 16:02:00,3,3,1,7,233
15604,216.39,1,2011-10-18 14:47:00,2,1,1,4,133
15605,1738.55,10,2010-01-14 14:03:00,2,5,4,11,367
15606,4733.47,19,2010-03-02 14:48:00,2,5,5,12,400
15607,1578.57,13,2010-01-08 12:16:00,4,5,4,13,433
15608,1785.98,5,2010-10-20 10:10:00,2,4,4,10,333
15609,270.03000000000003,2,2011-06-08 13:00:00,3,2,2,7,233
15610,112.46000000000001,1,2011-10-19 10:36:00,2,1,1,4,133
15611,2858.37,32,2010-01-25 14:50:00,1,5,5,11,367
15612,195.15,2,2011-10-09 12:49:00,2,2,1,5,167
15613,433.71999999999997,1,2010-04-08 12:51:00,5,1,2,8,267
15614,3008.86,7,2009-12-01 11:48:00,5,4,5,14,467
15615,21282.07,54,2009-12-02 15:28:00,1,5,5,11,367
15616,317.11,1,2010-09-27 13:10:00,5,1,2,8,267
15617,828.5500000000001,3,2010-07-20 13:16:00,4,3,3,10,333
15618,747.031,5,2011-07-26 10:13:00,2,4,3,9,300
15619,336.40000000000003,1,2011-11-29 08:14:00,1,1,2,4,133
15620,1909.93,8,2010-10-26 11:32:00,2,4,4,10,333
15621,1158.77,6,2011-11-18 11:49:00,1,4,3,8,267
15622,7318.08,30,2010-01-07 13:24:00,1,5,5,11,367
15623,2437.05,8,2009-12-10 14:46:00,3,4,4,11,367
15624,588.13,4,2011-03-28 13:32:00,3,3,3,9,300
15625,3203.25,14,2010-06-15 15:23:00,3,5,5,13,433
15626,1049.37,4,2010-10-14 17:16:00,3,3,3,9,300
15627,566.9,2,2010-07-05 11:56:00,5,2,2,9,300
15628,5284.18,21,2009-12-13 13:39:00,1,5,5,11,367
15629,2240.9,4,2010-06-25 11:39:00,5,3,4,12,400
15630,1475.45,4,2010-03-05 14:30:00,2,3,4,9,300
15631,596.67,1,2010-03-07 14:52:00,5,1,3,9,300
15632,3147.31,10,2011-03-10 08:29:00,1,5,5,11,367
15633,4156.91,18,2009-12-08 17:51:00,5,5,5,15,500
15634,554.65,2,2010-11-21 15:30:00,1,2,2,5,167
15635,100.35,1,2010-11-09 08:58:00,4,1,1,6,200
15636,1444.58,4,2010-05-19 11:37:00,3,3,4,10,333
15637,797.59,5,2009-12-15 17:54:00,2,4,3,9,300
15638,2137.2,9,2010-01-27 11:44:00,4,4,4,12,400
15639,1028.33,5,2010-04-13 13:11:00,3,4,3,10,333
15640,23375.09,34,2009-12-14 16:36:00,1,5,5,11,367
15641,5345.55,12,2009-12-06 15:31:00,3,5,5,13,433
15642,105.78000000000002,1,2009-12-10 11:51:00,5,1,1,7,233
15643,647.4,6,2011-03-02 14:34:00,3,4,3,10,333
15644,803.54,4,2011-03-23 15:37:00,3,3,3,9,300
15645,1042.57,4,2010-10-10 12:51:00,2,3,3,8,267
15646,762.3100000000001,6,2010-10-25 13:06:00,3,4,3,10,333
15647,169.0,1,2010-10-20 15:09:00,5,1,1,7,233
15648,582.0500000000001,4,2011-03-17 18:59:00,4,3,3,10,333
15649,1660.35,4,2010-11-17 16:22:00,4,3,4,11,367
15650,539.03,3,2010-03-21 11:46:00,5,3,2,10,333
15651,1259.06,5,2010-04-22 13:26:00,2,4,4,10,333
15652,1397.44,6,2010-08-11 16:58:00,3,4,4,11,367
15653,877.4399999999999,2,2011-08-16 09:50:00,3,2,3,8,267
15654,922.53,2,2011-11-13 15:15:00,1,2,3,6,200
15655,511.32,2,2011-04-10 15:25:00,4,2,2,8,267
15656,748.5,4,2011-02-28 15:32:00,2,3,3,8,267
15657,30.0,1,2011-11-17 12:19:00,2,1,1,4,133
15658,1964.14,13,2009-12-03 11:19:00,3,5,4,12,400
15659,532.49,3,2010-02-24 13:32:00,2,3,2,7,233
15660,2554.84,18,2010-02-05 16:01:00,2,5,4,11,367
15661,1215.95,8,2010-05-10 07:59:00,4,4,4,12,400
15662,283.73,2,2009-12-01 13:49:00,5,2,2,9,300
15663,138.14,1,2011-08-25 15:50:00,3,1,1,5,167
15664,1212.35,7,2010-02-28 12:50:00,2,4,4,10,333
15665,3987.07,5,2010-03-14 15:07:00,3,4,5,12,400
15666,632.9399999999999,2,2010-08-01 15:41:00,5,2,3,10,333
15667,301.32,1,2011-10-31 10:56:00,2,1,2,5,167
15668,76.32000000000001,1,2011-05-06 10:39:00,4,1,1,6,200
15669,677.69,5,2011-03-21 09:13:00,2,4,3,9,300
15670,315.2,3,2010-06-01 15:34:00,4,3,2,9,300
15671,2635.4900000000002,10,2011-03-14 09:37:00,2,5,4,11,367
15672,45.300000000000004,1,2009-12-14 16:52:00,5,1,1,7,233
15673,6199.37,10,2010-02-22 14:28:00,3,5,5,13,433
15674,6217.85,18,2009-12-08 17:08:00,3,5,5,13,433
15675,542.04,4,2010-10-31 14:14:00,3,3,2,8,267
15676,3324.09,5,2011-03-01 10:19:00,1,4,5,10,333
15677,1305.63,3,2010-09-02 12:08:00,2,3,4,9,300
15678,1825.94,3,2010-07-05 12:49:00,2,3,4,9,300
15679,781.28,4,2011-06-10 08:24:00,2,3,3,8,267
15680,3985.59,12,2009-12-02 12:15:00,1,5,5,11,367
15681,2480.2,16,2010-05-24 14:18:00,1,5,4,10,333
15682,316.99,3,2010-01-21 14:37:00,5,3,2,10,333
15683,524.54,2,2010-08-23 12:01:00,3,2,2,7,233
15684,147.8,6,2009-12-04 16:13:00,5,4,1,10,333
15685,55.980000000000004,1,2010-09-15 13:43:00,5,1,1,7,233
15686,90.0,1,2010-10-15 13:50:00,5,1,1,7,233
15687,2981.5,11,2011-01-13 15:13:00,1,5,5,11,367
15688,190.57,1,2010-10-17 12:06:00,5,1,1,7,233
15689,521.03,3,2010-04-01 09:53:00,3,3,2,8,267
15690,239.76,2,2011-08-31 11:40:00,1,2,1,4,133
15691,511.8,5,2009-12-06 16:01:00,4,4,2,10,333
15692,191.04,1,2011-11-11 14:12:00,2,1,1,4,133
15693,37.5,1,2010-02-18 14:37:00,5,1,1,7,233
15694,9734.13,29,2009-12-07 15:43:00,1,5,5,11,367
15695,1131.04,4,2010-01-27 10:56:00,4,3,3,10,333
15696,3732.12,21,2010-01-24 14:36:00,2,5,5,12,400
15697,246.75,1,2010-01-19 09:10:00,5,1,1,7,233
15698,46.2,1,2010-03-25 17:38:00,5,1,1,7,233
15699,309.65,1,2011-11-22 08:26:00,1,1,2,4,133
15700,664.03,3,2011-06-19 15:36:00,3,3,3,9,300
15701,1529.0,4,2011-08-21 12:36:00,1,3,4,8,267
15702,140.39000000000001,2,2010-01-26 17:23:00,5,2,1,8,267
15703,211.5,1,2011-03-20 10:51:00,4,1,1,6,200
15704,3660.88,8,2010-05-05 14:51:00,3,4,5,12,400
15705,143.1,1,2011-05-22 15:37:00,4,1,1,6,200
15706,1001.8100000000001,7,2011-08-15 14:32:00,3,4,3,10,333
15707,916.98,4,2011-09-14 14:19:00,2,3,3,8,267
15708,3840.73,14,2010-10-10 11:33:00,2,5,5,12,400
15709,327.85,2,2010-04-29 18:31:00,4,2,2,8,267
15710,898.87,1,2010-10-18 17:05:00,5,1,3,9,300
15711,420.25,2,2010-01-24 12:13:00,5,2,2,9,300
15712,3467.46,13,2009-12-01 11:17:00,1,5,5,11,367
15713,814.84,6,2009-12-16 09:41:00,3,4,3,10,333
15714,783.96,5,2010-06-02 12:08:00,1,4,3,8,267
15715,658.02,5,2010-03-30 12:17:00,5,4,3,12,400
15716,2485.26,11,2009-12-07 12:42:00,3,5,4,12,400
15717,607.0,5,2010-04-26 10:41:00,4,4,3,11,367
15718,293.79,1,2010-06-17 16:20:00,5,1,2,8,267
15719,10118.87,39,2009-12-01 12:47:00,2,5,5,12,400
15720,739.22,2,2010-06-07 15:40:00,2,2,3,7,233
15721,471.40000000000003,1,2011-11-28 12:14:00,1,1,2,4,133
15722,5095.95,15,2010-03-09 13:58:00,2,5,5,12,400
15723,930.7,4,2010-05-14 12:55:00,4,3,3,10,333
15724,299.8,5,2010-11-04 10:22:00,4,4,2,10,333
15725,415.25,1,2011-11-24 14:51:00,1,1,2,4,133
15726,321.91,1,2010-11-14 16:12:00,4,1,2,7,233
15727,9371.71,15,2010-01-24 12:12:00,1,5,5,11,367
15728,409.80000000000007,3,2010-09-21 14:46:00,2,3,2,7,233
15729,154.70000000000002,5,2010-11-01 13:44:00,4,4,1,9,300
15730,1708.18,7,2010-10-04 14:15:00,3,4,4,11,367
15731,125.3,1,2010-06-04 10:10:00,5,1,1,7,233
15732,1499.42,12,2010-02-04 10:10:00,4,5,4,13,433
15733,162.3,1,2011-03-02 09:05:00,4,1,1,6,200
15734,2263.3,4,2010-06-10 14:25:00,3,3,4,10,333
15735,327.68,1,2010-10-14 13:38:00,5,1,2,8,267
15736,1668.67,3,2010-09-30 14:19:00,5,3,4,12,400
15737,1121.21,12,2011-04-11 10:01:00,1,5,3,9,300
15738,13015.42,45,2009-12-10 15:52:00,2,5,5,12,400
15739,449.12,1,2011-10-04 13:42:00,3,1,2,6,200
15740,154.88,1,2011-10-21 14:29:00,2,1,1,4,133
15741,208.62,2,2010-03-31 11:55:00,5,2,1,8,267
15742,156.87,1,2010-03-30 15:25:00,5,1,1,7,233
15743,775.96,4,2011-06-08 10:14:00,1,3,3,7,233
15744,34.8,1,2011-09-23 09:52:00,3,1,1,5,167
15745,1071.24,6,2011-04-17 13:04:00,1,4,3,8,267
15746,182.96,2,2011-07-28 15:21:00,3,2,1,6,200
15747,2497.86,10,2010-01-18 11:21:00,1,5,4,10,333
15748,609.8100000000001,3,2010-09-16 16:52:00,2,3,3,8,267
15749,21535.9,4,2011-01-11 12:55:00,4,3,5,12,400
15750,6362.601000000001,24,2009-12-01 16:26:00,1,5,5,11,367
15751,1318.84,14,2009-12-06 13:08:00,5,5,4,14,467
15752,3916.46,10,2010-09-08 11:56:00,2,5,5,12,400
15753,79.2,1,2011-02-08 12:41:00,4,1,1,6,200
15754,3001.86,12,2010-02-22 13:31:00,2,5,5,12,400
15755,5936.95,20,2009-12-04 08:24:00,1,5,5,11,367
15756,528.01,4,2011-04-04 14:00:00,3,3,2,8,267
